"Data Source","Indicadores del desarrollo mundial",
"Granada","GRD","Población que vive en barrios de tugurios (% de la población urbana)","EN.POP.SLUM.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6","","","","","","","","","","","","",
"Groenlandia","GRL","Población que vive en barrios de tugurios (% de la población urbana)","EN.POP.SLUM.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","Población que vive en barrios de tugurios (% de la población urbana)","EN.POP.SLUM.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","58.6","","","","","53.3","","","","","48.1","","","","","42.9","","40.8","","38.7","","","","","34.5","","","",
"Guam","GUM","Población que vive en barrios de tugurios (% de la población urbana)","EN.POP.SLUM.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","Población que vive en barrios de tugurios (% de la población urbana)","EN.POP.SLUM.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33.7","","33.5","","33.2","","","","","33.1","","","",
"Ingreso alto","HIC","Población que vive en barrios de tugurios (% de la población urbana)","EN.POP.SLUM.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Hong Kong, Región Administrativa Especial","HKG","Población que vive en barrios de tugurios (% de la población urbana)","EN.POP.SLUM.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Honduras","HND","Población que vive en barrios de tugurios (% de la población urbana)","EN.POP.SLUM.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34.9","","","","","","","","","27.5","","","",
"Países pobres muy endeudados (PPME)","HPC","Población que vive en barrios de tugurios (% de la población urbana)","EN.POP.SLUM.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","74.6171442428907","","","","","71.7023875525942","","","","","67.9846260249474","","","","","65.0044371917096","","63.2120758950049","","62.2144029709966","","","","","62.0507452679317","","","",
"Croacia","HRV","Población que vive en barrios de tugurios (% de la población urbana)","EN.POP.SLUM.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Haití","HTI","Población que vive en barrios de tugurios (% de la población urbana)","EN.POP.SLUM.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","93.4","","","","","93.4","","","","","93.4","","","","","70.1","","70.1","","70.1","","","","","74.4","","","",
"Hungría","HUN","Población que vive en barrios de tugurios (% de la población urbana)","EN.POP.SLUM.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sólo BIRF","IBD","Población que vive en barrios de tugurios (% de la población urbana)","EN.POP.SLUM.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43.704499730581","","","","","39.7025067537585","","","","","35.6073455042221","","","","","30.6374147929037","","28.9029806632606","","27.8588431817341","","","","","23.5131905762402","","","",
"BIRF y la AIF","IBT","Población que vive en barrios de tugurios (% de la población urbana)","EN.POP.SLUM.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47.0312485460315","","","","","43.5138954619251","","","","","39.6417887348422","","","","","35.5366487146904","","34.0182710794683","","33.0868077532224","","","","","29.7454330268457","","","",
"total de la AIF","IDA","Población que vive en barrios de tugurios (% de la población urbana)","EN.POP.SLUM.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","69.9660339298359","","","","","67.6016849153362","","","","","64.3224952297958","","","","","60.1877320576294","","59.4589655864655","","58.9955976808314","","","","","55.1556903273846","","","",
"mezcla de la AIF","IDB","Población que vive en barrios de tugurios (% de la población urbana)","EN.POP.SLUM.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","59.663237039645","","","","","57.6726579727082","","","","","55.8186304830692","","","","","54.7102706263714","","54.1078110772925","","53.4780791647317","","","","","47.2240885450905","","","",
"Indonesia","IDN","Población que vive en barrios de tugurios (% de la población urbana)","EN.POP.SLUM.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","50.8","","","","","42.6","","","","","34.4","","","","","26.3","","23","","23","","","","","21.8","","","",
"Sólo AIF","IDX","Población que vive en barrios de tugurios (% de la población urbana)","EN.POP.SLUM.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","63.6729868215129","","63.3230465528731","","63.5148314971364","","","","","59.7709924699665","","","",
"Isla de Man","IMN","Población que vive en barrios de tugurios (% de la población urbana)","EN.POP.SLUM.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","Población que vive en barrios de tugurios (% de la población urbana)","EN.POP.SLUM.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","54.9","","","","","48.2","","","","","41.5","","","","","34.8","","32.1","","29.4","","","","","24","","","",
"No clasificado","INX","Población que vive en barrios de tugurios (% de la población urbana)","EN.POP.SLUM.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Irlanda","IRL","Población que vive en barrios de tugurios (% de la población urbana)","EN.POP.SLUM.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Irán, República Islámica del","IRN","Población que vive en barrios de tugurios (% de la población urbana)","EN.POP.SLUM.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51.9","","","","","","","","","","","","","","","30.3","","","","","","","","","","","","",
"Iraq","IRQ","Población que vive en barrios de tugurios (% de la población urbana)","EN.POP.SLUM.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.9","","","","","16.9","","","","","16.9","","","","","52.8","","52.8","","52.8","","","","","47.2","","","",
"Islandia","ISL","Población que vive en barrios de tugurios (% de la población urbana)","EN.POP.SLUM.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Israel","ISR","Población que vive en barrios de tugurios (% de la población urbana)","EN.POP.SLUM.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Italia","ITA","Población que vive en barrios de tugurios (% de la población urbana)","EN.POP.SLUM.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Jamaica","JAM","Población que vive en barrios de tugurios (% de la población urbana)","EN.POP.SLUM.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","60.5","","","","","","","","","","","","",
"Jordania","JOR","Población que vive en barrios de tugurios (% de la población urbana)","EN.POP.SLUM.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.8","","17.7","","19.6","","","","","12.9","","","",
"Japón","JPN","Población que vive en barrios de tugurios (% de la población urbana)","EN.POP.SLUM.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Kazajstán","KAZ","Población que vive en barrios de tugurios (% de la población urbana)","EN.POP.SLUM.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Kenya","KEN","Población que vive en barrios de tugurios (% de la población urbana)","EN.POP.SLUM.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","54.9","","","","","54.8","","","","","54.8","","","","","54.8","","54.8","","54.7","","","","","56","","","",
"Kirguistán","KGZ","Población que vive en barrios de tugurios (% de la población urbana)","EN.POP.SLUM.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Camboya","KHM","Población que vive en barrios de tugurios (% de la población urbana)","EN.POP.SLUM.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","78.9","","","","","","","","","55.1","","","",
"Kiribati","KIR","Población que vive en barrios de tugurios (% de la población urbana)","EN.POP.SLUM.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Saint Kitts y Nevis","KNA","Población que vive en barrios de tugurios (% de la población urbana)","EN.POP.SLUM.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Corea, República de","KOR","Población que vive en barrios de tugurios (% de la población urbana)","EN.POP.SLUM.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Kuwait","KWT","Población que vive en barrios de tugurios (% de la población urbana)","EN.POP.SLUM.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"América Latina y el Caribe (excluido altos ingresos)","LAC","Población que vive en barrios de tugurios (% de la población urbana)","EN.POP.SLUM.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36.0950480002405","","","","","32.9995820180183","","","","","29.9021888915351","","","","","25.98073107682","","24.8424958928748","","","","","","","20.6863953001537","","","",
"República Democrática Popular Lao","LAO","Población que vive en barrios de tugurios (% de la población urbana)","EN.POP.SLUM.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","79.3","","","","","","","","","31.4","","","",
"Líbano","LBN","Población que vive en barrios de tugurios (% de la población urbana)","EN.POP.SLUM.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","53.1","","","","","","","","","","","","",
"Liberia","LBR","Población que vive en barrios de tugurios (% de la población urbana)","EN.POP.SLUM.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","68.3","","","","","65.7","","","",
"Libia","LBY","Población que vive en barrios de tugurios (% de la población urbana)","EN.POP.SLUM.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.2","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Santa Lucía","LCA","Población que vive en barrios de tugurios (% de la población urbana)","EN.POP.SLUM.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.9","","","","","","","","","","","","",
"América Latina y el Caribe","LCN","Población que vive en barrios de tugurios (% de la población urbana)","EN.POP.SLUM.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.4668092583214","","","","","32.8605370693259","","","","","30.2100094549749","","","","","25.4086696053117","","24.70931882908","","","","","","","20.3485806868449","","","",
"Países menos desarrollados: clasificación de las Naciones Unidas","LDC","Población que vive en barrios de tugurios (% de la población urbana)","EN.POP.SLUM.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","70.1854129179653","","68.7307991209388","","65.6666328373183","","","","","62.6722111759239","","","",
"Países de ingreso bajo","LIC","Población que vive en barrios de tugurios (% de la población urbana)","EN.POP.SLUM.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","75.4771333231276","","","","","","","","","","","","","","","64.9519630362293","","63.901698987166","","65.9934830171521","","","","","62.6154825132209","","","",
"Liechtenstein","LIE","Población que vive en barrios de tugurios (% de la población urbana)","EN.POP.SLUM.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","Población que vive en barrios de tugurios (% de la población urbana)","EN.POP.SLUM.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.8","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Países de ingreso mediano bajo","LMC","Población que vive en barrios de tugurios (% de la población urbana)","EN.POP.SLUM.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","56.4973181860886","","","","","51.0312213917618","","","","","45.4975305237802","","","","","40.0527567094849","","37.4778256643511","","35.567320503167","","","","","32.1239365376031","","","",
"Ingreso mediano y bajo","LMY","Población que vive en barrios de tugurios (% de la población urbana)","EN.POP.SLUM.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47.6589131629913","","","","","43.7947675660277","","","","","39.7875187752255","","","","","35.9078423660828","","34.2105653574876","","33.3196841859123","","","","","29.9556363096552","","","",
"Lesotho","LSO","Población que vive en barrios de tugurios (% de la población urbana)","EN.POP.SLUM.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.1","","44.4","","53.7","","","","","50.8","","","",
"avanzada del dividendo demográfico","LTE","Población que vive en barrios de tugurios (% de la población urbana)","EN.POP.SLUM.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","42.318335646172","","","","","38.7445333051259","","","","","35.4672673653974","","","","","30.9015167394287","","29.6089806712651","","27.917107898745","","","","","23.9204858382464","","","",
"Lituania","LTU","Población que vive en barrios de tugurios (% de la población urbana)","EN.POP.SLUM.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Luxemburgo","LUX","Población que vive en barrios de tugurios (% de la población urbana)","EN.POP.SLUM.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Letonia","LVA","Población que vive en barrios de tugurios (% de la población urbana)","EN.POP.SLUM.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Región Administrativa Especial de Macao, China","MAC","Población que vive en barrios de tugurios (% de la población urbana)","EN.POP.SLUM.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Isla de San Martín (parte francesa)","MAF","Población que vive en barrios de tugurios (% de la población urbana)","EN.POP.SLUM.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Marruecos","MAR","Población que vive en barrios de tugurios (% de la población urbana)","EN.POP.SLUM.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37.4","","","","","35.2","","","","","24.2","","","","","13.1","","13.1","","13.1","","","","","13.1","","","",
"Mónaco","MCO","Población que vive en barrios de tugurios (% de la población urbana)","EN.POP.SLUM.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"República de Moldova","MDA","Población que vive en barrios de tugurios (% de la población urbana)","EN.POP.SLUM.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Madagascar","MDG","Población que vive en barrios de tugurios (% de la población urbana)","EN.POP.SLUM.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","93","","","","","88.6","","","","","84.1","","","","","80.6","","78","","76.2","","","","","77.2","","","",
"Maldivas","MDV","Población que vive en barrios de tugurios (% de la población urbana)","EN.POP.SLUM.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Oriente Medio y Norte de África","MEA","Población que vive en barrios de tugurios (% de la población urbana)","EN.POP.SLUM.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39.461592674246","","","","","","","","","","","","","","","27.1079078638034","","","","","","","","","","","","",
"México","MEX","Población que vive en barrios de tugurios (% de la población urbana)","EN.POP.SLUM.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.1","","","","","21.5","","","","","19.9","","","","","14.4","","14.4","","","","","","","11.1","","","",
"Islas Marshall","MHL","Población que vive en barrios de tugurios (% de la población urbana)","EN.POP.SLUM.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
" Ingreso mediano","MIC","Población que vive en barrios de tugurios (% de la población urbana)","EN.POP.SLUM.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","46.3330309951884","","","","","42.5150060948701","","","","","38.4209838824901","","","","","33.9649716764198","","32.1178860675585","","31.250115849868","","","","","27.2165376562075","","","",
"Ex República Yugoslava de Macedonia","MKD","Población que vive en barrios de tugurios (% de la población urbana)","EN.POP.SLUM.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Malí","MLI","Población que vive en barrios de tugurios (% de la población urbana)","EN.POP.SLUM.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","94.2","","","","","84.8","","","","","75.4","","","","","65.9","","65.9","","65.9","","","","","56.3","","","",
"Malta","MLT","Población que vive en barrios de tugurios (% de la población urbana)","EN.POP.SLUM.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Myanmar","MMR","Población que vive en barrios de tugurios (% de la población urbana)","EN.POP.SLUM.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","45.6","","","","","","","","","41","","","",
"Oriente Medio y Norte de África (excluido altos ingresos)","MNA","Población que vive en barrios de tugurios (% de la población urbana)","EN.POP.SLUM.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39.2036624795189","","","","","","","","","","","","","","","28.3689845537114","","","","","","","","","","","","",
"Montenegro","MNE","Población que vive en barrios de tugurios (% de la población urbana)","EN.POP.SLUM.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mongolia","MNG","Población que vive en barrios de tugurios (% de la población urbana)","EN.POP.SLUM.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","68.5","","","","","66.7","","","","","64.9","","","","","57.9","","57.9","","","","","","","42.7","","","",
"Mariana","MNP","Población que vive en barrios de tugurios (% de la población urbana)","EN.POP.SLUM.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Población que vive en barrios de tugurios (% de la población urbana)","EN.POP.SLUM.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","75.6","","","","","76.9","","","","","78.2","","","","","79.5","","80","","80.5","","","","","80.3","","","",
"Mauritania","MRT","Población que vive en barrios de tugurios (% de la población urbana)","EN.POP.SLUM.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","79.9","","","",
"Mauricio","MUS","Población que vive en barrios de tugurios (% de la población urbana)","EN.POP.SLUM.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Malawi","MWI","Población que vive en barrios de tugurios (% de la población urbana)","EN.POP.SLUM.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","66.4","","","","","66.4","","","","","66.4","","","","","66.4","","67.7","","68.9","","","","","66.7","","","",
"Malasia","MYS","Población que vive en barrios de tugurios (% de la población urbana)","EN.POP.SLUM.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"América del Norte","NAC","Población que vive en barrios de tugurios (% de la población urbana)","EN.POP.SLUM.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Namibia","NAM","Población que vive en barrios de tugurios (% de la población urbana)","EN.POP.SLUM.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34.4","","","","","34.1","","","","","33.9","","","","","33.9","","33.6","","33.5","","","","","33.2","","","",
"Nueva Caledonia","NCL","Población que vive en barrios de tugurios (% de la población urbana)","EN.POP.SLUM.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Níger","NER","Población que vive en barrios de tugurios (% de la población urbana)","EN.POP.SLUM.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","83.6","","","","","83.1","","","","","82.6","","","","","82.1","","81.9","","81.7","","","","","70.1","","","",
"Nigeria","NGA","Población que vive en barrios de tugurios (% de la población urbana)","EN.POP.SLUM.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","77.3","","","","","73.5","","","","","69.6","","","","","65.8","","64.2","","62.7","","","","","50.2","","","",
"Nicaragua","NIC","Población que vive en barrios de tugurios (% de la población urbana)","EN.POP.SLUM.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","89.1","","","","","74.5","","","","","60","","","","","45.5","","45.5","","","","","","","","","","",
"Países Bajos","NLD","Población que vive en barrios de tugurios (% de la población urbana)","EN.POP.SLUM.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
